-2.126877152264698623e+01,5.658494067717603215e+00,1.569472491770680378e+01,-2.157351047941435240e+01,-1.050747177725508408e-01,1.397625529242594666e+01,2.449783256918572860e+01,5.462242932686971031e+00,-2.265486877588999803e+01,-2.512159144213258699e+00
-2.189619513472491619e+01,3.149056812029907171e+00,1.452172793912690629e+01,-2.246523169180956003e+01,-1.900296126957489617e+00,1.283401763731832368e+01,2.602182073378806493e+01,6.668081206753689649e+00,-2.553502948475775014e+01,-8.612939196726181468e-01
-2.099359227377528470e+01,6.066762356594161076e+00,1.596509623862144878e+01,-2.383758732263232361e+01,-3.383199049365039457e+00,1.620391158758858907e+01,2.422409471888572341e+01,5.507131147918977732e+00,-2.521908871433655008e+01,-4.275715664241468872e+00
1.939825863623591218e+01,2.192427822321601028e+01,1.798204473852791452e+01,1.779973725519058192e+00,-1.282229343802497468e+01,-2.404687229688202166e+01,-1.337472084098236813e+00,-3.491555927526844627e+00,3.678883715872680593e-01,-1.337760924883715674e+00
-2.102631859529025249e+01,2.305426503111449321e+01,-1.937097050869252257e+01,-1.006018031732233275e+01,-1.924120362163716891e+01,-1.520689759807278030e+01,-5.533421823470631828e+00,2.048915384862121769e+01,-9.172017666156088822e+00,2.371205679111352893e+01
-2.245064193228035165e+01,-9.693878635005113154e+00,-5.095911009180198015e+00,1.104311796529979617e+01,2.114172438386335529e+01,-5.555858227331852639e+00,-8.916510867074713964e-01,-1.146432162998309856e+01,1.425419440269203974e+01,8.338258697989237689e+00
-1.485527158325749575e+01,7.695259659247002837e+00,-1.576756144398522430e+01,-1.840178384833620484e+01,1.249839746058900580e+00,-1.881950329363369434e+01,9.123465835691117576e+00,2.053953095535120354e+01,2.350582611361504703e+01,-6.684922937671221810e+00
-2.398979164814769049e+01,-7.493153189642672629e+00,-4.840099324365780831e+00,1.478972798658009857e+01,2.278892117000150819e+01,-1.050129059741302129e+01,-3.267475660563297968e+00,-1.205177416216383612e+01,1.520693878105749697e+01,6.306451361923443244e+00
-2.396974525307399517e+01,-6.834437968126543694e+00,-8.642726952224677461e+00,1.170080374545767832e+01,2.193666141143611981e+01,-7.113352275162363014e+00,-4.265291160300601625e+00,-1.100338613656404441e+01,1.680337582265975627e+01,5.867556329897574585e+00
-1.758822013058210842e+01,4.727916733266575022e+00,-1.415082308995180327e+01,-1.986792449661705007e+01,-9.068232283914401393e-03,-1.979223257004959535e+01,1.358286227705941407e+01,2.061347164883098770e+01,2.244927932741596877e+01,-4.503488646731448775e+00
-2.374977169921322684e+01,2.243746737469347607e+01,-1.927952811325359761e+01,-9.065019272405343997e+00,-2.064674719301484629e+01,-1.351689709539694029e+01,-8.232605326638903875e+00,2.127536293708205761e+01,-6.026805584828151652e+00,2.267113532026180067e+01
3.871251994527523443e+00,2.085437528047672018e+00,1.178591020300172687e+01,1.104286822399016366e+01,7.919647612667255920e+00,-5.188986328818399940e+00,-1.284760304576701628e+01,2.385071818442234104e+01,-9.638148611669590693e+00,-1.461128188104798298e+01
-1.407974591583832868e+01,8.288765447548220422e+00,-1.453115502730329389e+01,-1.855805831812535089e+01,-7.589782847239492369e-01,-1.968601196281404242e+01,1.459316162096563829e+01,2.416639518277814602e+01,2.365259018143433067e+01,-4.090537864746977448e+00
3.997348034010646423e+00,4.189043044795743853e+00,1.098263092106247285e+01,1.063317552879892780e+01,7.981254866177813767e+00,-4.936778546707079052e+00,-7.643834482674622954e+00,2.178042365980094175e+01,-9.296629064451590096e+00,-1.179010488931143641e+01
-2.022811167654923636e+01,2.470001402359134701e+01,-1.753237932650353059e+01,-8.679613632049274941e+00,-2.167195796321308521e+01,-1.213279568978497380e+01,-7.260775859870184590e+00,1.885737967367090917e+01,-6.974066466300724798e+00,2.449294619011082119e+01
-2.363054392283765637e+01,-8.454442752607654654e+00,-5.634979396588754241e+00,1.427342897800289734e+01,2.339404233743433537e+01,-9.636295207125955997e+00,-2.964021536726279216e+00,-1.267355045984906781e+01,1.630180142291697010e+01,7.351632260101059302e+00
-2.094301826896031926e+01,7.535546652819608227e+00,1.462320348169928863e+01,-2.395791720397936331e+01,-2.630591499424844049e+00,1.428745851915668652e+01,2.438616227899031230e+01,3.405196661507510658e+00,-2.368159131381441185e+01,-3.626853484731362265e+00
